word	count	candidate	candidate_count	score
jong-le	1	jongleh	293	0.857
sopinute	1	sopite	93	0.857
akipahte	1	akipah	51	0.857
chonseu	1	chonset	371	0.857
thupitah	1	thutah	103	0.857
dan-thua	1	danthu	402	0.857
achungun	1	achung	72	0.857
ngaiteho	1	ngaito	95	0.857
jongule	1	jongleh	293	0.857
ahijipoi	1	ahipoi	353	0.857
janu	1	jan	255	0.857
janu	1	anu	184	0.857
idon	1	don	177	0.857
dangkhat	1	dangka	314	0.857
naha	1	nah	222	0.857
taoving	1	ataovin	50	0.857
sangting	1	sangin	268	0.857
seidohho	1	seidoh	55	0.857
gamding	1	gamdang	53	0.857
chuinbou	1	chubou	81	0.857
chaming	1	hamhing	92	0.857
kathoh-u	1	kathoh	50	0.857
aneijin	1	aneiyin	111	0.857
masaleng	1	masang	193	0.857
chatehon	1	chaten	166	0.857
avechang	1	achang	87	0.857
chehtan	1	cheptan	57	0.857
tenu	1	ten	126	0.857
kichatje	1	kichat	93	0.857
sele	1	sel	53	0.857
lene	1	len	267	0.857
hingsap	1	lhingsa	60	0.857
nungtah	1	nu-ngah	93	0.857
khompile	1	khompi	85	0.857
avahchoiyui	1	vahchoiyun	63	0.857
hidange	1	chidang	105	0.857
nanghan	1	nangman	1477	0.857
nanghan	1	nanghon	605	0.857
phattou	1	khattou	89	0.857
kahseh-a	1	kahsea	64	0.857
hiuving	1	ahiuvin	703	0.857
ajah-u	1	ajah-uva	109	0.857
seipehbe	1	seipeh	137	0.857
jiha	1	jia	59	0.857
ichapan	1	chapang	110	0.857
sanu	1	sau	63	0.857
sanu	1	san	79	0.857
sanu	1	anu	184	0.857
ipiu	1	ipi	909	0.857
laho	1	lah	2318	0.857
lentah-a	1	lentah	115	0.857
kisakhom	1	kikhom	88	0.857
khompiho	1	khompi	85	0.857
hicneng	1	hicheng	557	0.857
kichatle	1	kichat	93	0.857
kitah-a	1	kitahna	74	0.857
chonohna	1	chonna	220	0.857
hunginge	1	hungin	67	0.857
tho-uvin	1	touvin	115	0.857
danghon	1	nanghon	605	0.857
khom-piu	1	khompi	85	0.857
atahsaa	1	atahsan	133	0.857
alung-thimu	1	nalungthim	104	0.857
alung-thimu	1	kalungthim	88	0.857
pa-then	1	pathena	133	0.857
to-banga	1	tobang	701	0.857
thu-dol	1	thudola	199	0.857
in-sunga	1	insung	801	0.857
pelaiyin	1	paiyin	241	0.857
achunai	1	achunga	249	0.857
chehjin	1	cheh-in	146	0.857
gentheinauva	1	gentheina	82	0.857
nangailutnau	1	ngailutna	59	0.857
lukhuh-a	1	lukhuh	61	0.857
hahjing	1	hamhing	92	0.857
jalu	1	jal	156	0.857
jalu	1	alu	60	0.857
lahmanga	1	lhanga	52	0.857
domu	1	dou	188	0.857
domu	1	dom	51	0.857
ahiule	1	ahiloule	145	0.857
chutigoh	1	chutoh	476	0.857
anamang	1	namdang	50	0.857
ahejipoi	1	ahipoi	353	0.857
kisehna	1	kiselna	70	0.857
imanchah	1	imacha	322	0.857
lois	1	loi	187	0.857
pedoh-in	1	peh-in	119	0.857
akisunoh	1	akisuh	56	0.857
kichaisa	1	kichai	51	0.857
iuma	1	uma	214	0.857
iuma	1	ima	174	0.857
ngel	1	gel	217	0.857
neisahin	1	neihin	162	0.857
natungin	1	nungin	81	0.857
natungin	1	nangin	585	0.857
sapa	1	apa	292	0.857
eibanga	1	meibang	55	0.857
ahijenga	1	ahenga	176	0.857
thuhilna	1	thuhil	50	0.857
nahapan	1	nachapa	73	0.857
inailut	1	ngailut	64	0.857
palaiya	1	pakaiya	317	0.857
geldohta	1	geldoh	92	0.857
lekhua	1	lekhabua	130	0.857
akip	1	aki	85	0.857
athitah	1	athitai	62	0.857
jotauvin	1	jouvin	137	0.857
thuteppa	1	thutep	64	0.857
chungnungjon	1	chungnung	174	0.857
thilkha	1	thilpha	231	0.857
jate	1	jat	328	0.857
anatohla	1	anatoh	96	0.857
hichema	1	hichepa	164	0.857
khomjin	1	kholjin	76	0.857
tijouvin	1	touvin	115	0.857
nachanun	1	nachan	56	0.857
thuhing	1	huhhing	56	0.857
lhanglea	1	lhanga	52	0.857
achanin	1	achaina	60	0.857
nachanho	1	nachan	56	0.857
hettohsahjoa	1	hettohsah	145	0.857
kahengu	1	kahenga	240	0.857
aseiyan	1	aseiyun	106	0.857
aseiyan	1	aseiyin	995	0.857
changte	1	chengte	154	0.857
changte	1	chanute	62	0.857
achungu	1	ahungun	91	0.857
komu	1	kom	82	0.857
theuvin	1	thouvin	53	0.857
theuvin	1	heluvin	51	0.857
theuvin	1	cheuvin	62	0.857
ahungum	1	ahungun	91	0.857
asangpa	1	masanga	508	0.857
kasohte	1	nasohte	51	0.857
hinu	1	hin	3787	0.857
sunu	1	sun	181	0.857
potdohta	1	potdoh	167	0.857
honglha	1	hongcha	63	0.857
abohtauvin	1	abonchauvin	302	0.857
kachunguvah	1	nachunguva	87	0.857
hanu	1	anu	184	0.857
kidangin	1	kidang	208	0.857
hoisetah	1	hoitah	64	0.857
amanutoh	1	amatoh	58	0.857
het-tohsah	1	hettohsahna	67	0.857
phol	1	hol	104	0.857
ahingtauve	1	nahitauve	56	0.842
ahingtauve	1	alhinguve	66	0.842
molsanglama	1	molsanga	82	0.842
gollhanghon	1	gollhang	97	0.842
atipeh-in	1	aseipeh-in	99	0.842
aseipehna	1	aseipeh-in	99	0.842
kadeiyuvin	1	aseiyuvin	74	0.842
eimupeh-in	1	seipeh-in	74	0.842
gapuiyuvin	1	ngaiyuvin	94	0.842
phattheinaa	1	phatthei	298	0.842
nakihenuva	1	nahenguva	97	0.842
naseipehuva	1	naseipeh	72	0.842
paipeh-in	1	aseipeh-in	99	0.842
molsangvuma	1	molsanga	82	0.842
nakhanguva	1	nahenguva	97	0.842
sangkhollen	1	sangkhol	51	0.842
athilongdoh	1	ahingdoh	80	0.842
seipeh-ia	1	aseipeh-in	99	0.842
nanunguva	1	nachunguva	87	0.842
ajhinguvin	1	ahunguvin	92	0.842
kipatdohji	1	akipatdoh	137	0.842
ahinphondoh	1	aphondoh	76	0.842
chengsejong	1	chengsen	63	0.842
hinjongle	1	ahijongleh	54	0.842
phaichamse	1	phaichama	50	0.842
alahpeh-uva	1	alah-uva	64	0.842
lhenguvin	1	alhinguvin	77	0.842
nahinkhouva	1	nahinkho	54	0.842
agamsungse	1	agamsunga	105	0.842
akiphaldoh	1	akipatdoh	137	0.842
hitobangpi	1	hitobanga	278	0.842
alhanglhah	1	changlhah	337	0.842
kei-pathen	1	ka-pathen	141	0.842
kei-pathen	1	i-pathenu	74	0.842
napaitauve	1	nahitauve	56	0.842
angailutai	1	ngailutna	59	0.842
thempupajah	1	thempupa	171	0.842
damsungsea	1	gamsungse	68	0.842
hitobangpia	1	hitobang	830	0.842
nachungma	1	nachunguva	87	0.842
akhaitauve	1	nahitauve	56	0.842
naiaiyuvin	1	ngaiyuvin	94	0.842
themmonabei	1	themmona	215	0.842
thinglhon	1	thinglhang	130	0.842
chujongte	1	chujongleh	245	0.842
apathennu	1	na-pathenu	105	0.842
apathennu	1	ka-pathenu	50	0.842
lhahchapa	1	nalhachapa	60	0.842
chutoganga	1	chutobang	92	0.842
chonsetsah	1	chonsetna	84	0.842
nalhachaten	1	nalhacha	50	0.842
aphunguva	1	nachunguva	87	0.842
manthahsah	1	manthahna	86	0.842
abonchauyin	1	abonchan	639	0.842
min-thenga	1	munthenga	66	0.842
asuipeh-in	1	seipeh-in	74	0.842
galhingin	1	alhinguvin	77	0.842
abohuvin	1	abonchauvin	302	0.842
asinguvin	1	alhinguvin	77	0.842
agamsungin	1	agamsunga	105	0.842
athuphondoh	1	aphondoh	76	0.842
tajongleh	1	ahijongleh	54	0.842
aphun'uvin	1	ahunguvin	92	0.842
thengsel'in	1	thengsel	64	0.842
jehon'athan	1	jonathan	136	0.842
cholngahnin	1	cholngah	165	0.842
alungset'in	1	alungset	90	0.842
alhaitauve	1	nahitauve	56	0.842
eipedoh-in	1	seipeh-in	74	0.842
akipeh-in	1	aseipeh-in	99	0.842
alepeh-in	1	aseipeh-in	99	0.842
a-pathenpa	1	na-pathen	210	0.842
a-pathenpa	1	ka-pathen	141	0.842
kalhagaovun	1	kalhagao	53	0.842
gentheitea	1	gentheina	82	0.842
achilhah-in	1	achilhah	67	0.842
nasepeh-in	1	seipeh-in	74	0.842
gentheisah	1	gentheina	82	0.842
kathuseihoa	1	kathusei	73	0.842
lungthimbon	1	lungthim	250	0.842
aphatchom	1	phatchomna	74	0.842
lungsatnaa	1	lungsetna	111	0.842
nahuhhinga	1	huhhingna	61	0.842
atungthim	1	nalungthim	104	0.842
atungthim	1	kalungthim	88	0.842
athilbolna	1	nathilbol	52	0.842
nakipaidoh	1	akipatdoh	137	0.842
akikimvelna	1	akimvela	55	0.842
anaphongdoh	1	aphondoh	76	0.842
hinsunguvin	1	hunguvin	53	0.842
ka-pathena	1	na-pathen	210	0.842
huhhinguvin	1	hunguvin	53	0.842
nakoiyuvin	1	ngaiyuvin	94	0.842
adalhah-uva	1	alah-uva	64	0.842
seiyuvinte	1	aseiyuvin	74	0.842
ngaipouvin	1	ngaiyuvin	94	0.842
hedoh-uvin	1	cheh-uvin	77	0.842
jerusalam	1	jerusalema	103	0.842
nachonuva	1	nachunguva	87	0.842
athalhingin	1	alhingin	178	0.842
chonjouvin	1	chujouvin	435	0.842
thinghing	1	thingphung	77	0.842
thinghing	1	thinglhang	130	0.842
aneipeh-in	1	seipeh-in	74	0.842
cheng-seuva	1	chengseu	160	0.842
cheng-seuva	1	chengsea	61	0.842
kachungvuma	1	kachunga	76	0.842
natahsauvin	1	natahsan	70	0.842
seijongleh	1	hijongleh	357	0.842
achanguva	1	nachunguva	87	0.842
athemgaova	1	themgaopa	94	0.842
sempeh-in	1	aseipeh-in	99	0.842
manasseh-in	1	manasseh	51	0.842
nahilpauvin	1	nahiuvin	53	0.842
nalhiuvin	1	alhinguvin	77	0.842
a-chetauvin	1	acheuvin	70	0.842
nasemtauve	1	aseitauve	68	0.842
ahipantauve	1	ahitauve	114	0.842
thingpel'ah	1	thingpel	58	0.842
lungsettah	1	lungsetna	111	0.842
silpeh-in	1	aseipeh-in	99	0.842
huhhingtah	1	huhhingna	61	0.842
hihjongleu	1	hijongleh	357	0.842
hihjongle	1	ahijongleh	54	0.842
kipatdoh-un	1	kipatdoh	72	0.842
naseitohpeh	1	naseipeh	72	0.842
kabonchau	1	abonchauva	292	0.842
i-pathenun	1	a-pathenu	52	0.842
chengseutoh	1	chengseu	160	0.842
lungthimpeh	1	lungthim	250	0.842
mangthah-un	1	mangthah	76	0.842
athinglha	1	thinglhang	130	0.842
lungsetnaa	1	lungsatna	50	0.842
kakikhopnau	1	kikhopna	230	0.842
themmosahna	1	themmona	215	0.842
achepitauve	1	ahitauve	114	0.842
kalhachaa	1	nalhachapa	60	0.842
angahtauve	1	nahitauve	56	0.842
ihijongle	1	ahijongleh	54	0.842
gentheitah	1	gentheina	82	0.842
lungthimgil	1	lungthim	250	0.842
alungsetpa	1	nalungset	64	0.842
alungsetpa	1	lungsetna	111	0.842
chehtauvin	1	cheh-uvin	77	0.842
avahchoiya	1	vahchoina	53	0.842
chunguvah	1	nachunguva	87	0.842
nachinuva	1	nachunguva	87	0.842
chon-phatna	1	chonphat	53	0.842
lung-thim	1	nalungthim	104	0.842
hitobangho	1	hitobanga	278	0.842
lungthimun	1	alungthim	143	0.842
kipatdoh-a	1	akipatdoh	137	0.842
gentheisan	1	gentheina	82	0.842
alunghimo	1	nalungthim	104	0.842
alunghimo	1	kalungthim	88	0.842
alungsetnai	1	alungset	90	0.842
natahsanjeu	1	natahsan	70	0.842
ngailuttah	1	ngailutna	59	0.842
kapathena	1	ka-pathenu	50	0.842
kaseipehsau	1	kaseipeh	166	0.842
phatnomna	1	phatchomna	74	0.842
aloupidohna	1	aloupina	59	0.842
aleheitauve	1	ahitauve	114	0.842
kalungtoh	1	kalungthim	88	0.842
chonphatnan	1	chonphat	53	0.842
amittah-in	1	tamtah-in	54	0.842
nachanuva	1	nachunguva	87	0.842
chungnunna	1	chungnung	174	0.842
kachunguvah	1	kachunga	76	0.842
agentheiya	1	gentheina	82	0.842
hitobangtah	1	hitobang	830	0.842
akam-sunga	1	agamsunga	105	0.842
alhanei	1	alhai	50	0.833
umdohin	1	umdoh	83	0.833
chapnou	1	chanu	297	0.833
honlai	1	kholai	91	0.833
saite	1	sepaite	207	0.833
khangui	1	khang	130	0.833
dangle	1	dingle	97	0.833
asungle	1	asung	82	0.833
agaleng	1	aleng	64	0.833
gamsat	1	galsat	86	0.833
hingho	1	hinkho	134	0.833
vantoh	1	anatoh	96	0.833
puisoh	1	puidoh	95	0.833
kahiti	1	ahitai	1652	0.833
channau	1	chanu	297	0.833
kitolle	1	kitol	173	0.833
jonding	1	jonin	52	0.833
kahinga	1	kahin	492	0.833
ngalu	1	ngailut	64	0.833
hilouve	1	hilou	381	0.833
teminge	1	temin	155	0.833
mitenin	1	mitin	187	0.833
mitenin	1	miten	300	0.833
bangpa	1	pangpa	55	0.833
kathipa	1	katha	51	0.833
hungkal	1	hunga	74	0.833
khompin	1	khopi	1691	0.833
kakhoi	1	akhopi	206	0.833
hinchep	1	hiche	5053	0.833
chapaa	1	achapa	270	0.833
pengte	1	lengte	133	0.833
lhangho	1	lhang	253	0.833
anitah	1	laitah	118	0.833
anitah	1	ahitah	50	0.833
kihpoi	1	kichoi	50	0.833
lhangte	1	lhang	253	0.833
naitpeh	1	napeh	168	0.833
lhonsah	1	lhona	166	0.833
neilho	1	neilou	106	0.833
midiam	1	midian	69	0.833
achina	1	chihna	218	0.833
achina	1	ahinla	564	0.833
kisaito	1	kisat	145	0.833
languva	1	langa	182	0.833
kakhot	1	kakhut	126	0.833
nahai	1	nahitai	57	0.833
geidon	1	gideon	57	0.833
eichin	1	neihin	162	0.833
atahdoh	1	athoh	112	0.833
hoinah	1	houina	53	0.833
hoinah	1	hoitah	64	0.833
hoikhom	1	hikom	69	0.833
louvai	1	louvin	309	0.833
louvai	1	loulai	115	0.833
kijang	1	kimang	52	0.833
kijang	1	kidang	208	0.833
komlai	1	kholai	91	0.833
lamdoh	1	jamdoh	58	0.833
lamdoh	1	amudoh	207	0.833
popbuh	1	ponbuh	286	0.833
kakisim	1	kisim	50	0.833
lhoni	1	lhontai	99	0.833
gamlat	1	gamlah	64	0.833
gamlat	1	galsat	86	0.833
lousea	1	jousea	360	0.833
nahinjo	1	nahin	429	0.833
akijol	1	akitol	123	0.833
djngin	1	jingin	260	0.833
djngin	1	jengin	1338	0.833
djngin	1	dingin	1598	0.833
amachan	1	achan	95	0.833
jengtau	1	jengu	126	0.833
jengtau	1	jenga	480	0.833
jsrael	1	israel	2472	0.833
bebseh	1	behseh	383	0.833
hungta	1	phunga	431	0.833
hungta	1	chunga	2274	0.833
amangho	1	amaho	3018	0.833
mongjou	1	mongu	57	0.833
onanin	1	nangin	585	0.833
ihaina	1	lhaina	78	0.833
natehpu	1	nathu	70	0.833
lampam	1	lampia	105	0.833
ahileng	1	aleng	64	0.833
ahileng	1	ahing	133	0.833
ahileng	1	ahile	761	0.833
hichum	1	hichun	1169	0.833
semanga	1	sanga	353	0.833
hungah	1	phunga	431	0.833
hungah	1	chunga	2274	0.833
dlngin	1	dingin	1598	0.833
hichula	1	hichu	423	0.833
hitang	1	ahitan	322	0.833
kitaole	1	kitol	173	0.833
kaptai	1	apetai	69	0.833
chanda	1	changa	221	0.833
chanda	1	chamna	192	0.833
masap	1	masapen	114	0.833
kalsen	1	kahsen	89	0.833
mangpau	1	manga	76	0.833
vahte	1	vachate	57	0.833
tuh-in	1	tah-in	493	0.833
toudoh	1	atodoh	66	0.833
nangmi	1	nangma	2254	0.833
nangmi	1	nangin	585	0.833
nahinle	1	nahin	429	0.833
nahinle	1	nahil	52	0.833
sangtai	1	sanga	353	0.833
asopjin	1	asopi	67	0.833
twisan	1	thisan	317	0.833
hatbep	1	phabep	269	0.833
nambol	1	anabol	115	0.833
janung	1	kanung	55	0.833
anathin	1	anahi	139	0.833
bingin	1	jingin	260	0.833
bingin	1	dingin	1598	0.833
bingin	1	bangin	925	0.833
thaluve	1	tauve	1336	0.833
atidang	1	adang	195	0.833
naknut	1	nakhut	190	0.833
nathase	1	natha	60	0.833
gatong	1	natong	91	0.833
neisou	1	neilou	106	0.833
nadiuva	1	nauva	116	0.833
kisutah	1	kitah	65	0.833
kisutah	1	kisuh	63	0.833
namitea	1	namit	106	0.833
kimvei	1	kimvel	77	0.833
langtai	1	langa	182	0.833
hojeng	1	hijeng	128	0.833
khata	1	khatcha	70	0.833
ngaijah	1	najah	163	0.833
gancna	1	gancha	226	0.833
kibolbe	1	kibol	202	0.833
mihen	1	mihemin	89	0.833
keimah	1	keiman	2777	0.833
ahungjo	1	ahung	2803	0.833
kitolji	1	kitol	173	0.833
adingjo	1	ading	82	0.833
hoh-in	1	hih-in	235	0.833
hoh-in	1	doh-in	53	0.833
atolin	1	asolin	59	0.833
akholut	1	akhut	491	0.833
nahilji	1	nahil	52	0.833
neithu	1	nithum	86	0.833
kallhah	1	kalah	50	0.833
thanglo	1	thang	103	0.833
amisuh	1	akisuh	56	0.833
nisunga	1	nunga	171	0.833
akoipa	1	akipah	51	0.833
nahisau	1	nahiu	84	0.833
kilahin	1	kilah	138	0.833
kilahin	1	kahin	492	0.833
aonglai	1	angai	100	0.833
langma	1	nangma	2254	0.833
langma	1	lhanga	52	0.833
nadopeh	1	napeh	168	0.833
nabupeh	1	napeh	168	0.833
pahna	1	pathena	133	0.833
naogho	1	nangho	1488	0.833
kathoi	1	kathoh	50	0.833
umpina	1	pumpin	84	0.833
umpina	1	pumpia	115	0.833
lekhu	1	lekhabu	95	0.833
kaileh	1	atileh	187	0.833
kaileh	1	ahileh	1611	0.833
pasalse	1	pasal	533	0.833
poubuh	1	ponbuh	286	0.833
poubuh	1	houbuh	136	0.833
amanhou	1	amanu	394	0.833
amanhou	1	amaho	3018	0.833
asuiye	1	aseiye	1126	0.833
cheruh	1	cherub	64	0.833
techeng	1	theng	422	0.833
khipi	1	kahipoi	59	0.833
kibolma	1	kibol	202	0.833
achalma	1	acham	93	0.833
achalma	1	achal	87	0.833
thisau	1	thisan	317	0.833
akhoiya	1	ahiya	53	0.833
athaoto	1	athat	181	0.833
athaoto	1	athao	57	0.833
hengma	1	thenga	65	0.833
hengma	1	ahenga	176	0.833
achohal	1	achal	87	0.833
jangle	1	jongle	151	0.833
achomna	1	achon	72	0.833
achomna	1	achom	102	0.833
kitodoh	1	kitoh	138	0.833
panbuh	1	ponbuh	286	0.833
nungma	1	nangma	2254	0.833
meuvin	1	veuvin	198	0.833
meuvin	1	leuvin	114	0.833
nageuva	1	nauva	116	0.833
asungse	1	asung	82	0.833
pailou	1	tailou	83	0.833
pailou	1	ahilou	77	0.833
naopen	1	naosen	132	0.833
numeima	1	numei	618	0.833
patdoh	1	potdoh	167	0.833
patdoh	1	atodoh	66	0.833
chalbe	1	chalde	58	0.833
amapon	1	amahon	1086	0.833
umdoh-a	1	umdoh	83	0.833
aumdena	1	aumna	61	0.833
luchung	1	lhung	353	0.833
kedoh	1	kipedoh	57	0.833
akanga	1	khanga	51	0.833
akanga	1	akhang	85	0.833
vahinga	1	vanga	231	0.833
khutma	1	khatma	94	0.833
thangbe	1	thang	103	0.833
inchoi	1	kichoi	50	0.833
huidoh	1	puidoh	95	0.833
huidoh	1	huhdoh	51	0.833
achonlo	1	achon	72	0.833
pengnu	1	lengnu	64	0.833
nanopeh	1	napeh	168	0.833
nanopeh	1	naneh	174	0.833
nahipi	1	ahipoi	353	0.833
thiljat	1	tijat	100	0.833
hijeha	1	ahijeh	111	0.833
laicha	1	lhacha	154	0.833
akivel	1	kimvel	77	0.833
kipatni	1	kipat	107	0.833
kitotha	1	kitoh	138	0.833
thonna	1	chonna	220	0.833
abolpa	1	abolna	54	0.833
achopa	1	achapa	270	0.833
achopan	1	achon	72	0.833
achopan	1	achan	95	0.833
natona	1	natong	91	0.833
chengjo	1	cheng	727	0.833
apangah	1	apang	92	0.833
anungle	1	anung	158	0.833
ahitih	1	ahitai	1652	0.833
ahitih	1	ahitah	50	0.833
kisunbe	1	kisun	131	0.833
aphungu	1	ahung	2803	0.833
thilpe	1	thilse	411	0.833
ieivui	1	leivui	89	0.833
nahinpi	1	nahin	429	0.833
ginmona	1	gimna	50	0.833
pantha	1	gantha	155	0.833
gih-in	1	hih-in	235	0.833
aihinge	1	ahing	133	0.833
akhut-u	1	akhut	491	0.833
jiuvam	1	hiuvam	52	0.833
pangkha	1	panga	148	0.833
hinkhom	1	hikom	69	0.833
lohsoh	1	lhosoh	129	0.833
alhaina	1	alhin	54	0.833
sethur	1	semthu	98	0.833
monguve	1	mongu	57	0.833
kitoljo	1	kitol	173	0.833
miding	1	mihing	78	0.833
miding	1	midian	69	0.833
miding	1	midang	120	0.833
khelnaa	1	khela	50	0.833
ngahm	1	ngahmun	267	0.833
deuvin	1	veuvin	198	0.833
deuvin	1	leuvin	114	0.833
deuvin	1	diuvin	167	0.833
uhileh	1	ahileh	1611	0.833
langpi	1	lengpi	51	0.833
kjilhah	1	kilah	138	0.833
anagan	1	sangan	116	0.833
anagan	1	canaan	183	0.833
khompan	1	khoma	59	0.833
mithigu	1	mithi	51	0.833
changga	1	chang	932	0.833
lhangto	1	lhang	253	0.833
beijah	1	elijah	152	0.833
iengpa	1	lengpa	2131	0.833
salaam	1	sahlam	91	0.833
salaam	1	balaam	76	0.833
amahose	1	amaho	3018	0.833
kheldia	1	khela	50	0.833
chengsa	1	cheng	727	0.833
ahapta	1	achapa	270	0.833
median	1	midian	69	0.833
aumpai	1	aumpoi	234	0.833
neipeu	1	neipen	54	0.833
kipatse	1	kipat	107	0.833
jousau	1	jouseu	416	0.833
jousau	1	jousea	360	0.833
kitepan	1	kitan	74	0.833
akimusa	1	akimu	57	0.833
khopise	1	khopi	1691	0.833
kitisoh	1	kitoh	138	0.833
athapa	1	achapa	270	0.833
thatei	1	thanei	59	0.833
mithina	1	mitin	187	0.833
mithina	1	mithi	51	0.833
jamkai	1	lamkai	214	0.833
jamkai	1	ijakai	129	0.833
jamkai	1	gamkai	73	0.833
masah-u	1	masah	97	0.833
native	1	atiuve	386	0.833
khoipin	1	khopi	1691	0.833
ikihei	1	akihei	71	0.833
misang	1	midang	120	0.833
misang	1	masang	193	0.833
chonha	1	chonna	220	0.833
jaitah	1	laitah	118	0.833
jaitah	1	ahitah	50	0.833
hahsajo	1	hahsa	80	0.833
naneilo	1	nanei	166	0.833
lohsona	1	lhona	166	0.833
tahbel	1	tahbeh	136	0.833
kahseu	1	kahsen	89	0.833
kahseu	1	kahsea	64	0.833
kijihsa	1	kijih	60	0.833
naletna	1	natna	56	0.833
suiyin	1	seiyin	125	0.833
kikahse	1	kikah	54	0.833
akimuji	1	akimu	57	0.833
goulona	1	goulo	126	0.833
koikom	1	kikhom	88	0.833
nasatha	1	natha	60	0.833
khogema	1	khoma	59	0.833
twi-ah	1	twinah	65	0.833
achuna	1	chunga	2274	0.833
neikhom	1	nikho	763	0.833
angaite	1	angai	100	0.833
milhum	1	nilhum	181	0.833
nanitna	1	natna	56	0.833
nanitna	1	nanit	84	0.833
kibolpi	1	kibol	202	0.833
kichuna	1	kicha	139	0.833
nakopeh	1	napeh	168	0.833
nam-tin	1	natin	83	0.833
nam-tin	1	namin	80	0.833
akunga	1	asunga	220	0.833
amithat	1	athat	181	0.833
matdoh	1	atodoh	66	0.833
matdoh	1	amatoh	58	0.833
athatpa	1	athat	181	0.833
athahoi	1	athao	57	0.833
dinghu	1	dingun	142	0.833
thenle	1	tengle	130	0.833
nakisi	1	akisil	51	0.833
nalepeh	1	napeh	168	0.833
lnsung	1	insung	801	0.833
minung	1	kinung	50	0.833
minung	1	insung	801	0.833
phatai	1	phatna	75	0.833
phatai	1	phatah	86	0.833
eimang	1	kimang	52	0.833
eimang	1	keiman	2777	0.833
eimupeh	1	eipeh	51	0.833
thi-an	1	thisan	317	0.833
nagan	1	nangman	1477	0.833
maingal	1	manga	76	0.833
kiseinu	1	kisei	260	0.833
anneh-a	1	anneh	90	0.833
nagina	1	nangin	585	0.833
nagapan	1	napan	74	0.833
itilou	1	tailou	83	0.833
kalhing	1	kahin	492	0.833
kaphina	1	kahin	492	0.833
samsao	1	samson	94	0.833
deipen	1	neipen	54	0.833
pangpi	1	pangpa	55	0.833
ahiuvm	1	hiuvam	52	0.833
ahiuvm	1	ahiuve	1307	0.833
ahelhah	1	alhah	55	0.833
lhonai	1	lhonin	533	0.833
kakhoh	1	kathoh	50	0.833
agadong	1	adong	55	0.833
nakijah	1	najah	163	0.833
koh-in	1	doh-in	53	0.833
dantbu	1	danthu	402	0.833
mosang	1	masang	193	0.833
asempi	1	asemin	108	0.833
thalin	1	thalpi	80	0.833
gamhela	1	gamla	119	0.833
heihel	1	beihel	106	0.833
kholama	1	khoma	59	0.833
gamlang	1	gamla	119	0.833
hesbon	1	hebron	87	0.833
ahipeh	1	ahileh	1611	0.833
ahipeh	1	ahijeh	111	0.833
lamtoh	1	amatoh	58	0.833
sansan	1	sangan	116	0.833
iphtah	1	phatah	86	0.833
atwilen	1	atile	51	0.833
humtah	1	thutah	103	0.833
humtah	1	chutah	337	0.833
middin	1	midian	69	0.833
achanbe	1	achan	95	0.833
hikomu	1	hikoma	458	0.833
amanpan	1	amapa	247	0.833
parah	1	pharaoh	303	0.833
bethul	1	bethel	70	0.833
khopima	1	koima	189	0.833
khopima	1	khopi	1691	0.833
langsa	1	lhanga	52	0.833
amanbou	1	amanu	394	0.833
jouvui	1	jouvin	137	0.833
atemin	1	asemin	108	0.833
neiken	1	neipen	54	0.833
pheiya	1	theiya	181	0.833
pidoth	1	puidoh	95	0.833
samuve	1	samuel	173	0.833
hungsan	1	hunga	74	0.833
luiyin	1	loiyin	179	0.833
luiyin	1	laiyin	108	0.833
aneita	1	aneiya	54	0.833
seldoh	1	seidoh	55	0.833
seldoh	1	geldoh	92	0.833
anavoh	1	anatoh	96	0.833
ahungva	1	ahung	2803	0.833
keibol	1	kinbol	50	0.833
nathasa	1	natha	60	0.833
nangbep	1	nange	86	0.833
diuvun	1	diuvin	167	0.833
schem	1	shechem	64	0.833
hiuleh	1	chuleh	266	0.833
hiuleh	1	ahileh	1611	0.833
ahiteng	1	ahing	133	0.833
ahiteng	1	aheng	87	0.833
loilin	1	loiyin	179	0.833
amapun	1	amanun	108	0.833
nichun	1	hichun	1169	0.833
ititle	1	itileh	933	0.833
thading	1	thing	456	0.833
thading	1	thang	103	0.833
lhangao	1	lhang	253	0.833
kihah	1	kailhah	78	0.833
thomin	1	khomin	69	0.833
jengule	1	jengu	126	0.833
jengule	1	jenge	384	0.833
kilchah	1	kilah	138	0.833
kilchah	1	kicha	139	0.833
kitleh	1	itileh	933	0.833
atidoh	1	atodoh	66	0.833
nabohjo	1	naboh	61	0.833
achenu	1	nachen	56	0.833
achenu	1	acheng	87	0.833
indang	1	midang	120	0.833
indang	1	kidang	208	0.833
ahinvo	1	ahinpo	77	0.833
deiyun	1	keiyun	127	0.833
batnin	1	bangin	925	0.833
athanu	1	achanu	69	0.833
hounau	1	houina	53	0.833
namitua	1	namit	106	0.833
kisunin	1	kisun	131	0.833
gamngah	1	gamna	106	0.833
kaneina	1	kanei	144	0.833
kitahte	1	kitah	65	0.833
saumel	1	samuel	173	0.833
kabolni	1	kabol	224	0.833
khubang	1	khang	130	0.833
thonga	1	thenga	65	0.833
akajeng	1	akeng	85	0.833
amuchen	1	achen	209	0.833
kitnin	1	kitinu	60	0.833
kitnin	1	akitin	61	0.833
kamiteu	1	kamit	91	0.833
akhumna	1	aumna	61	0.833
