Vocabulary	Count
kimusah	2
kimusah-in	1
kimut	23
kimuta	2
kimuto	28
kimutoa	2
kimuton	1
kimutopi	3
kimvei	1
kimvel	77
kimvel'a	1
kimvel'in	2
kimvela	74
kimvelle	2
kimvelsa	1
kimveltan	1
kimveltauve	1
kimveluva	1
kimveluvin	1
kin	170
kina	8
kinah	16
kinahna	25
kinahpi	3
kinahpin	1
kinahsah	1
kinai	6
kinailam	1
kinaipen	2
kinaipi	6
kinaipijo	1
kinaipiu	1
kinaiya	3
kinam	12
kinama	3
kinamden	4
kinamdet	2
kinamdoh	1
kinamlou	1
kinamna	1
kinapa	1
kinatsah-in	1
kinbol	50
kinbola	28
kinbolin	1
kinbolna	37
kinbou	3
kincheh	1
kindol	1
kindot	1
kine	7
kineh	9
kineh-in	2
kineh-uvin	1
kinehva	1
kinei	28
kineiho	1
kineiji	2
kineiya	5
kinejou	1
kinel	13
kinelna	12
kinelnan	1
kinelpa	2
kinem	28
kinema	14
kinemho	1
kinemin	2
kinemlel	1
kinemsah	5
kinemte	1
kineo	1
kineosah	16
kineosahna	4
kineosahte	2
kinep	9
kinepda	1
kinepna	84
kinepnaa	2
kinepnan	1
kineppi	1
kineppijeh-a	1
kineppitah	1
kinepsah	1
kineton	1
kinga	1
kingah	2
kingah-a	1
kingahna	1
kingai	15
kingaidam	6
kingaidama	2
kingaiho	1
kingailu	1
kingailua	2
kingailun	1
kingailut	5
kingailutna	3
kingailuto	1
kingailutto	1
kingailuvin	1
kingaina	5
kingainan	1
kingaipen	1
kingaise	2
kingaito	6
kingaitoa	4
kingaitole	1
kingaitom	3
kingaiton	1
kingaiya	1
kingaiying	1
kingaiyuva	1
kingam	1
kingama	1
kingamin	1
kingamsoh	1
kinganse	2
kingat	2
kinguisah	1
kinhol	1
kinim	1
kinjah	1
kinjeng	2
kinjouse	2
kinkho	1
kinkhoh	2
kinle	7
kinleu	1
kinloi	17
kinloiya	2
kinloiyin	4
kinlut	1
kinno	1
kino	5
kinodoh	2
kinoh	2
kinohna	1
kinoi	3
kinoigep	1
kinoigoi	1
kinoigoiya	1
kinoisena	1
kinokhum	2
kinol	3
kinol-hem	1
kinol-hemsel	1
kinoloiyin	1
kinolut	1
kinom	2
kinomle	1
kinomsah	2
kinomsot	10
kinon	5
kinona	3
kinong	18
kinongden	1
kinongin	1
kinonglai	4
kinongle	1
kinongpi	1
kinop	1
kinopsah	4
kinopsahna	3
kinopsaina	1
kinoptona	3
kinotah	1
kinotdoh-a	1
kinothe	1
kinotval	3
kinpeh-in	1
kintah	1
kintah-in	1
kinthe	1
kinu	34
kinua	1
kinuding	1
kinuh	6
kinui	1
kinuji	1
kinunam	1
kinung	50
kinungdel	1
kinunghei	1
kinungjot	2
kinungle	27
kinunglo	1
kinungtol	2
kinunkho	1
kinupa	1
kinupah-in	1
kinusa	3
kioimoto	1
kipa	99
kipa-man	1
kipah	204
kipah-in	19
kipah-ing	1
kipah-u	1
kipah-un	4
kipah-uvin	5
kipahji	3
kipahtah	2
kipahtah-a	1
kipahtah-in	7
kipahuvin	1
kipai	3
kipaidoh	14
kipal	53
kipala	1
kipalhuh	1
kipallhuhna	1
kipalna	28
kipalnan	1
kipalsah	2
kipaman	42
kipamau	1
kipan	13
kipana	209
kipana-in	1
kipanajong	1
kipanale	1
kipanan	3
kipandoh	1
kipanin	4
kipansah	15
kipansahji	1
kipapi	2
kipapia	1
kipapiu	1
kipasah	2
kipasah-uvin	1
kipat	107
kipat'a	2
kipat'un	1
kipatdoh	72
kipatdoh-	3
kipatdoh-a	1
kipatdoh-in	28
kipatdoh-ing	2
kipatdoh-un	1
kipatdoh-uva	1
kipatdoh-uvin	11
kipatdoh-uving	1
kipatdohji	1
kipatep	12
kipathen	1
kipatna	16
kipatni	1
kipatpa	1
kipatse	1
kipatsoh	1
kipattil	1
kipe	54
kipe-ah	1
kipea	47
kipeah	1
kipechet	1
kipedoh	57
kipedoh-a	1
kipedoh-uva	2
kipedohsa	2
kipeh	18
kipehbe	2
kipehbea	1
kipehdoh	1
kipehdohna	1
kipehen	1
kipehjeh	1
kipehle	1
kipehna	2
kipehnaa	1
kipeho	2
kipei	15
kipeidoh	1
kipeipi	1
kipeitan	1
kipeiye	1
kipejat	2
kipeji	1
kipel	2
kipeleh	1
kipelou	4
kipem	1
kipen	2
kipesa	6
kipesoh	3
kipetumho	1
kipeuvin	2
kipha	2
kiphacham	1
kiphah	6
kiphahna	2
kiphajal	1
kiphajolna	1
kiphal	7
kiphala	3
kiphalam	5
kiphaldoh	2
kiphaldohsa	1
kiphalmit	1
kiphalsea	1
kiphapoh	2
kiphat	6
kiphatlamna	2
kiphe	3
kipheh	36
kipheh-a	1
kiphel	2
kiphelha	1
kiphelhan	1
kiphelmit	4
kiphet	3
kiphetmai	1
kiphin	3
kiphina	3
kiphinin	1
kiphinna	11
kipho	5
kiphon	5
kiphona	3
kiphondoh	9
kiphondohna	2
kiphong	9
kiphong-jal	1
kiphonga	8
kiphongdoh	25
kiphongdoh-in	2
kiphongdohsa	1
kiphongin	2
kiphongjal	1
kiphongtai	1
kiphonle	1
kiphonna	3
kiphonsah	1
kiphonsah-in	1
kiphosal	4
kiphotchen	1
kiphotna	1
kiphotnaa	1
kiphougo	1
kiphoujah	1
kiphu	4
kiphua	2
kiphudoh	10
kiphuh	7
kiphulah	2
kiphulahna	1
kiphum	1
kiphun	3
kiphuna	1
kiphut	24
kiphutdet	13
kiphutsa	3
kipipuisah	1
kipo	4
kipoa	1
kipodoh	8
kipoh	21
kipoh-in	3
kipoh-uvin	2
kipohle	2
kipohna	1
kipohsahsa	1
kipohsoh	1
kipojou	1
kipolut	8
kipolutsa	4
kipom	2
kipotjol	1
kipui	23
kipuidoh	1
kipuijangna	1
kipuilea	1
kipuilut	2
kipuimang	1
kipuina	2
kipuitai	1
kipuitan	2
kipuiya	5
kipuiye	1
kipuiyin	20
kipuiyu	4
kipuiyun	3
kipuiyuvin	2
kipukhom	1
kipulutsa	1
kipum	1
kipumkhat	1
kipumkhatna	2
kipun	1
kiput	9
kiputlea	1
kiputna	1
kiputsah	7
kir	36
kir'iath-ar'ba	1
kir'iath-je'arim	1
kir-	1
kir-har	1
kir-he	2
kir-in	1
kirhar	1
kiriah-arba	1
kiriath-arba	1
kiriath-huzoth	1
kiriatha	4
kiriatha-imjong	1
kiriathaim	1
kiriathje	2
kisa	53
kisaa	1
kisadoh	26
kisadoh-un	2
kisah	42
kisah-uvin	1
kisah-uving	1
kisahdoh	2
kisahna	8
kisahpa	4
kisahpi	1
kisahuvin	1
kisai	6
kisaigin	1
kisaito	1
kisakhom	1
kisalamun	1
kisalel	2
kisalhah	2
kisalul	1
kisam	6
kisamin	1
kisamkai	2
kisampi	1
kisan	36
kisana	10
kisang	10
kisanga	2
kisangtouva	1
kisanho	1
kisanin	5
kisanna	1
kisanpeh	2
kisanu	1
kisanuvin	1
kisanvin	1
kisap	5
kisapha	3
kisapna	2
kisason	1
kisat	145
kisate	1
kisatgam	1
kisathah	5
kisatlha	1
kisatlhu	1
kisatlih	1
kisatna	17
kisato	1
kisatpi	25
kisatpia	2
kisatpina	1
kisatpiu	1
kisattoa	1
kisauvin	1
kise	7
kise-lhuhna	1
kisea	1
kisedoh	1
kisedoh-ah	1
kiseh	2
kisehna	1
kiseho	1
kisehon	1
kisehtena	1
kisei	260
kiseibe	2
kiseidoh	10
kiseidohsa	1
kiseiho	40
kiseihoa	2
kiseijo	1
kiseile	1
kiseilep	2
kiseilo	1
kiseimasah	1
kiseimo	1
kiseina	45
kiseinan	1
kiseinu	1
kiseipa	3
kiseipeh	14
kiseipha	2
kiseiphong	1
kiseiphonga	1
kiseiphongsoh	1
kiseisa	11
kiseisah	1
kiseise	1
kiseiset	1
kiseisetna	1
kiseitai	1
kiseiya	13
kiseiyin	2
kisel	61
kisela	2
kiseldoh	1
kiselgo	1
kiselgu	1
kiselgua	1
kiselguh	13
kiselhuhna	1
kiselji	3
kiseljing	1
kiselmang	1
kiselna	70
kiselnan	3
kiselte	3
kiseltha	1
kiselutna	1
kisem	361
kisema	20
kisemah	1
kisemdoh	32
kisemdol	11
kisemho	17
kisemhoa	1
kisemin	6
kisemjoh	2
kisemlum	1
kisemna	15
kisempa	3
kisempansa	2
kisempat	1
kisempeh	3
kisempha	2
kisemphat	6
kisemphatna	1
kisempou	1
kisemsa	9
kisemsang	1
kisemse	1
kisemsoh	1
kisemtel	1
kisemthah	2
kisemthahsa	1
kisemthu	70
kisemthuho	21
kisemtil	2
kisemtohna	1
kisemtohpa	1
kisemun	2
kisemuvin	1
kisen	9
kisen-lang	1
kisena	1
kisenin	1
kisep	30
kisepdoh	2
kisepkhen	1
kisesah-in	1
kisesang	4
kisesangthudol	1
kiset	2
kisetdoh	1
kisethom	3
kiseuvin	2
kisevum	1
kish	25
kishi	2
kishon	6
kisih	4
kisih-in	1
kisih-un	1
kisihna	6
kisihte	1
kisil	60
kisil'a	1
kisil'in	1
kisila	3
kisilin	2
kisilna	49
kisilngimsa	1
kisilpa	5
kisilpeh-a	1
kisim	50
kisima	9
kisimdanu	1
kisimdoh	37
kisimdohjat	1
kisimdohsa	15
kisimdol	2
kisimhon	1
kisimji	1
kisimjou	1
kisimna	15
kisimpeh	4
kisimsa	2
kisimtha	17
kisimthalou	2
kisimthei	1
kisimtoh	4
kisimtohsa	1
kisin	4
kisina	1
kising	4
kisinkha	1
kisinsah	1
kisinsah-u	1
kisinsahna	1
kisinu	2
kisip	7
kiso	23
kisoa	5
kisocheh	1
kisoda	1
kisodoh	4
kisogei	1
kisol	10
kisol'a	1
kisola	1
kisolmat	1
kisolmatna	2
kisolna	1
kisolpa	3
kisolpeh	1
kisolte	2
kisoma	1
kisomlhop	2
kison	15
kisona	1
kisong	47
kisonga	5
kisongdoh	1
kisongin	1
kisongji	1
kisongjia	1
kisongpa	3
kisongponge	1
kisongte	2
kisonlha	1
kisonna	32
kisonpeh	1
kisonpia	1
kisonuvin	1
kisop	14
kisop-uvin	1
kisopet	1
kisopi	3
kisoplhah-in	1
kisosah	3
kisosal	1
kisot	1
kisothei	1
kisou	2
kisu	19
kisu-lha	1
kisubei	6
kisubeijeng	1
kisubeisoh	1
kisubeiya	3
kisuboh	19
kisubohsa	1
kisubonga	2
kisucham	3
kisuchamkim	1
kisuchamkimjia	1
kisuchen	1
kisuchip	1
kisuchipsa	2
kisucho	1
kisuchom	3
kisuchoma	2
kisudet	3
kisudong	1
kisugam	5
kisugep	3
kisugepsa	1
kisugim	1
kisugoi	1
kisugoisa	1
kisuh	63
kisuhboh	3
kisuhbohna	5
kisuhei	1
kisuhgam	1
kisuhjul	1
kisuhlou	1
kisuhmang	3
kisuhmangna	1
kisuhmo	2
kisuhmona	1
kisuhnatna	1
kisuhnen	1
kisuhset	2
kisuhsetna	1
kisuhthang	1
kisuhthangna	1
kisuhtona	3
kisuhtonaa	1
kisui	7
kisujang	1
kisujanga	1
kisukeh	2
kisukha	1
kisulung	1
kisulunghem	1
kisulunghema	1
kisum	1
kisumang	25
kisumanga	4
kisumanghel	1
kisumil	4
kisumit	1
kisumo	1
kisumota	1
kisun	131
kisuna	9
kisunam	1
kisunbe	1
kisundoh	3
kisunem	7
kisunemte	1
kisuneo	3
kisung	33
kisunglha	4
kisungvum	1
kisunin	1
kisunsa	5
kisuse	5
kisusea	1
kisusedena	1
kisuselou	1
kisut	9
kisutah	1
kisuthang	5
kisuthangsa	1
kisutheng	16
kisuthenga	8
kisuthengho	1
kisuthengu	1
kisuthengun	2
kisuthenguva	2
kisuthenguvin	4
kisutna	12
kisutoa	2
kit	1961
kit'	1
kit'a	4
kit'e	1
kit'in	28
kit'un	3
kit'uva	2
kit'uve	1
kit'uvin	5
kit-e	2
kita	2
kitah	65
kitah-a	1
kitah-in	1
kitahdoh	1
kitahjal	2
kitahje	1
kitahjeng	1
kitahjing	1
kitahjo	1
kitahlou	5
kitahlouna	3
kitahna	74
kitahna-in	1
kitahnaa	1
kitahnabei	1
kitahnan	2
kitahsan	1
kitahsana	2
kitahsanging	1
kitahtah	2
kitahte	1
kitai	1
kitaitom	2
kitajah	1
kitajal	1
kitajao	2
kital	2
kitalhel	1
kitan	74
kitan-na	1
kitana	1
kitanbongleu	1
kitanbou	2
kitanchom	1
kitang	1
kitangle	2
kitangloma	1
kitanin	1
kitanji	1
kitanla	1
kitanleh	1
kitanna	12
kitanpeh	2
kitansa	2
kitansah	1
kitanse	1
kitansoh	2
kitanuvin	1
kitaole	1
kitaopeh	1
kitapi	1
kitat	4
kitat-goi	1
kitatjal	1
kitba	1
kite	20
kite-jou	1
kite-naa	1
kitedoh	2
kitekah	8
kitekhong	1
kiteldoh	1
kiteldohna	1
kitem	2
kitema	1
kitep	31
kitepan	1
kitepeh	3
kitepna	334
kitepnaa	1
kitepnachu	1
kiteppa	2
kiteppeh	6
kitepsa	5
kitepsah-in	1
kitesah	1
kitet	2
kitetna	2
kitetoh	5
kitha	21
kitha-ol	1
kitha-ola	1
kithadona	1
kithagam	4
kithah	12
kithah-sah	1
kithahna	2
kithahsah	4
kithahsem	4
kithakhat	5
kithal	1
kithalah	4
kithalahna	1
kithaldoh	1
kithale	1
kithalin	1
kithalo	1
kithan	3
kithana	8
kithang	44
kithang-at	10
kithang-atna	1
kithang-atpi	1
kithang-set	1
kithangin	1
kithangnu	1
kithangpi	1
kithangset	9
kithangsetna	1
kithangsetto	1
kithangsoh	1
kithangsoh-in	1
kithanlang	2
kithansah	1
kithap	2
kithasoh	1
kithat	66
kithatin	1
kithatji	1
kithatsa	21
kithatsate	2
kithau	3
kithauvin	1
kithe	21
kithea	1
kithecham	1
kithechansoh	1
kithecheh	2
kithechen	1
kitheh	3
kithejah	3
kithejal	3
kithekhumin	1
kithem	5
kithemgao	1
kithemmo	1
kithena	1
kithenam	1
kithenhon	1
kithenso	13
kithensoa	2
kithensodoh	1
kithensona	13
kithensosa	6
kithensouvin	1
kithesa	1
kithesoh	1
kithi	2
kithil	3
kithilpai	1
kithim	1
kithin	9
kithina	1
kithing	18
kithinga	1
kithingsa	1
kithita	1
kitho	25
kithoa	10
kithodin	1
kithodoh	1
kithoi	9
kithoidam	5
kithoidamna	16
kithoina	34
kithoinan	3
kithoiya	3
kithokhom	1
kithol	34
kithol-ho	1
kitholdoh	3
kitholna	1
kitholnal	1
kitholtho	4
kithon	8
kithona	1
kithong	21
kithonga	1
kithongdoh	1
kithongin	2
kithongje	3
kithongpi	3
kithongsoh	1
kithongu	3
kithonje	1
kithopi	43
kithopia	3
kithopin	4
kithopina	14
kithopiu	1
kithopiuvin	1
kithot	7
kithou	7
kithoudoh	3
kithoukit	1
kithouva	1
kithouvin	2
kithu	1
kithuh	12
kithuh-in	2
kithuhin	1
kithukop	1
kithum	3
kithumin	1
kithumop	1
kithutep	1
kiti	553
kiti-pan	1
kitia	10
kitichu	1
kitih	8
kitih-am	1
kitiho	7
kitihot	24
kitijong	1
kitijouse	1
kitil	5
kitila	1
kitilai	3
kitilaiya	6
kitildoh	4
kitildohna	1
kitileh	2
kitilkhou	7
kitilkhouna	4
kitilkhouto	1
kitilkhouvin	1
kitim	9
kitimat	4
kitimatna	3
kitimatpi	4
kitimatsa	1
kitimlel	1
kitimna	2
kitimthei	2
kitin	3
kitina	9
kitindoh	1
kiting	5
kitinte	3
kitinu	60
kitinun	4
kitipa	691
kitipajong	1
kitipan	65
kitipou	10
kitipoupou	1
kitisa	1
kitisah	2
kitisoh	1
kitit	2
kitite	1
kititna	4
kitji	6
kitjie	1
kitjin	2
kitl	1
kitleh	1
kitleu	1
kitleuve	2
kitleuvin	3
kitleuvu	1
kitleuvun	2
kitlou	2
kitma	6
kitman	1
kitna	21
kitnading	1
kitnange	1
kitnau	1
kitnin	1
kito	9
kito-amleng	1
kitodoh	1
kitodohna	1
kitoh	138
kitoh-in	4
kitohdel	3
kitohdoh	23
kitohdohsa	5
kitohho	1
kitohji	2
kitohmo	1
kitohna	1
kitohpa	1
kitohsa	5
kitohsah	2
kitohsoh	1
kitohtah	1
kitol	173
kitol'a	1
kitola	8
kitoldoh	32
kitoldoh-a	1
kitoldoh-in	2
kitoldoh-u	1
kitoldoh-uvin	4
kitoldohna	1
kitoldohuvin	1
kitoldohvuvin	1
kitoldph	1
kitole	2
kitolgin	4
kitolin	2
kitoljeng	1
kitolji	1
kitoljo	1
kitolle	1
kitollut	7
kitolman	1
kitolmang	30
kitolmanga	1
kitolmangin	1
kitolna	3
kitolnau	1
kitolpa	1
kitolpai	1
kitolpi	2
kitolsah	1
kitolsuh	10
kitoltou	8
kitoltouvu	1
kitolun	2
kitoluva	1
kitoluvin	1
kitom	8
kitoma	1
kitomat	1
kitomdoh	2
kitomjol	9
kitomjolsa	1
kitomna	3
kitomo	3
kitomona	14
kitomsoh	1
kiton	2
kitona	7
kitonaji	1
kitong	13
kitongdoh	3
kitonson	2
kitopi	1
kitot	2
kitotha	1
kitotna	1
kitotson	2
kitou	3
kitousah	1
kitousahna	1
kitoutana	1
kitoutol	1
kitoutomdoh	1
kitouvet	1
kitpa	5
kitpan	1
kitrona	1
kitta	8
kittah	1
kittai	24
kittan	14
kittapoi	1
kittauve	9
kittauvin	3
kitte	1
kittei	2
kittim	4
kitu	5
kitua	5
kituh	8
kituhjat	1
kituho	1
kitujou	1
kitukhah	1
kitum	11
kituma	1
kitumkeh	1
kitumkehsa	1
kitumkhen	1
kitumlet	2
kitumsa	1
kitumsah	1
kitumsave	1
kitumsedoh	1
kitumsuiya	1
kitun	3
kituna	2
kitundet	1
kitundoh	10
kitung	46
kitunga	2
kitungden	1
kitungdet	3
kitungdoh	32
kitungdoh-e	1
kitungdoh-in	4
kitungdoh-uvin	1
kitungdohsa	1
kitunge	2
kitungha	1
kitungin	2
kitungpa	1
kitungsa	2
kitunna	3
kitunsah	1
kitup	12
kitupoh	1
kituppa	1
kituptah-in	2
kitusoh	1
kituvin	1
kium	1
kiuve	1
kiuvin	1
kiuvun	2
kivah	38
kivahchoi	2
kivahchoisah	1
kivahdoh	2
kivahji	1
kivahna	24
kivahnaa	1
kivahpa	1
kivahta	1
kivahva	5
kivai	1
kivaidoh	1
kivaikhan	1
kivaipoh	1
kivaipohna	2
kivaipohuva	1
kival	1
kivalto	1
kivat	2
kive	3
kivea	1
kivei	35
kiveichal	1
kiveiho	3
kiveikanu	1
kiveikol	3
kiveilhop	2
kiveimi	1
kiveimiho	1
kiveina	21
kiveipan	1
kiveisa	2
kiveiya	2
kiveiyin	2
kiveiyu	3
kiveiyuvin	1
kivel	1
kiven	5
kivephan	1
kivephauvin	1
kivet	8
kivetan	2
kivetda	4
kivetdana	2
kivete	1
kivetem	1
kivetemin	5
kivetna	1
kiveto	3
kivetpeh	1
kivetphat	1
kivetsah	2
kivetsah-un	1
kiveu	1
kivil	1
kivo	5
kivochaisoh	1
kivocheh	1
kivochim	1
kivochimsa	1
kivochip	1
kivochop	1
kivogingle	1
kivogoi	4
kivogoisel	1
kivogoiya	1
kivoh	2
kivohna	1
kivojal	1
kivokeh	3
kivokehsa	1
kivolhu	2
kivolhua	1
kivomui	2
kivon	24
kivona	3
kivonin	5
kivonjo	1
kivonjoh	1
kivonna	8
kivonpa	1
kivonsa	1
kivonsoh	1
kivonu	1
kivonun	4
kivop	6
kivopje	1
kivopkhamsei	1
kivopkhom	1
kivopoh	2
kivoppa	3
kivoppi	7
kivopsa	1
kivothei	1
kivotol	1
kivou	4
kivoulha	1
kivousa	2
kivui	14
kivuibep	1
kivuidoh	1
kivuijengin	1
kivuina	8
kivuisah	1
kivuisoh	1
kivuitha	2
kivul	3
kjilhah	1
klman	1
kmama	1
knat	1
ko	99
ko-hath	1
koa	5
kobolpeh	1
kochet	1
kochong	1
koh	2
koh-in	1
kohath	51
kohin	1
kohom	4
koi	847
koi-ma	1
koi-macha	1
koiba	4
koibe	3
koichung	1
koidan	3
koidoh	2
koidoh-uvin	1
koigama	1
koiham	148
koihamin	1
koihe	1
koihen	1
koihile	1
koiho	3
koije	1
koijeh	1
koiji	1
koijingin	1
koijiuvin	2
koijoh	11
koijoh-in	1
koijon	1
koijong	1
koikhahna	1
koikhom	1
koikom	1
koile	1
koileuve	1
koilim	1
koilut	1
koilutsoh	1
koima	189
koimacha	119
koimachan	71
koimachanjong	1
koimala	1
koiman	119
koimangun	1
koimanla	1
koina	12
koipa	4
koipan	4
koipeh	5
koipeh-ui	1
koipeh-uvin	1
koipehin	1
koipen	140
koipenin	16
koipentah	2
koipento	1
koiphat	1
koiphauvin	1
koisa	3
koisah	2
koisoh	1
koitan	2
koitauve	1
koitauvin	1
koite	6
koitemin	1
koiten	1
koito	1
koitobang	4
koitup	1
koiya	16
koiyakai	1
koiyin	16
koiying	1
koiyu	1
koiyun	7
koiyuvin	1
kojon	1
kokhuh	72
kokhuh-in	4
kol	76
kol'a	1
kol'in	1
kola	3
kolah	1
kolai	1
kolai'ah	2
kolbem	1
kolbu	1
kolbuh	1
kolbunoi	2
kolbuthei	32
kolbutun	2
kolchah	13
koldeh	1
kolin	2
koljiuva	1
kolju	3
kolkim	1
kolkimvel	5
kolkimvela	6
kolle	2
kolli	2
kolmang	5
kolmanga	1
kolmong	10
kolmonga	5
kolna	2
kolom	1
kolphe	9
kolphea	2
kolphen	1
kolphet	4
kolsa	1
kolsate	1
kolse	1
kolseh	1
kolsom	3
kolsung	1
koluvin	1
kolvel	1
kom	82
koma	414
komah	5
komcha	4
komdunga	1
komla	1
komlai	1
komle	4
komtong	7
komtonglai	1
komu	1
komuva	1
kon	867
kon'uva	1
kon-chan	1
kon-in	2
kona	2089
konabou	1
konajong	2
konba	1
konbou	6
koncha	14
konchan	1
koncheh	1
konchet	1
konchun	2
kondah	1
kondoh	76
kondoh-e	1
kondoh-in	1
kondoh-uvin	4
kondohna	2
kong	265
konga	58
kongah	4
kongbuh	1
kongdoh	11
kongdohtan	1
kongdop	1
konggah	53
konggah-in	1
kongho	1
kongin	10
kongjah	2
kongjal	1
kongjanga	1
kongje	8
kongji	1
kongjing	1
kongkai	3
kongke	2
kongkhao	1
kongkhe	2
kongle	2
kongma	1
kongneo	4
kongpi	1
kongponjal	1
kongsih	1
kongsui	1
kongtol	1
kongu	1
konguvin	1
konha	3
konham	1
konhin	1
konhon	1
konin	1551
koninjong	3
konjeng	1
konji	1
konjin	1
konjiuvin	1
konjoh	5
konjong	1
konkhom	2
konle	12
konleh	1
konleu	1
konlou	1
konna	21
konong	1
konpa	1
konsa	1
konsah	1
konse	10
konsuh	12
konsuh-un	1
konsuh-uvin	2
kontai	6
kontauve	2
konte	2
konthei	1
kontonvin	1
kontou	24
kontoujengin	1
kontousah	1
kontoutai	1
kontouva	3
kontouve	1
kontouvin	7
kontouvu	1
kontouvun	3
kontouvuva	1
konu	4
konun	5
konuvin	5
kop	20
kop'a	1
kopeh	2
kopia	2
kopton	1
korah	46
kosung	1
kosunga	2
kot	86
kot'a	1
kot-heh	4
kot-lhang	1
kot-ngah	1
kot-pondal	1
kotbul	5
kotdal	1
kotgol	5
kotji	1
kotjim	1
kotjum	1
kotkhah	4
kotkhahho	2
kotkhahhoi	2
kotkhom	1
kotkil	3
kotmai	1
kotmaiya	1
kotngah	14
kotngah-in	1
kotngahpan	1
kotong	3
kotpeh	1
kotphung	13
kotphunga	11
kotpi	164
kotpia	4
kotpiho	1
kotpin	1
kotsa	2
kotsin	1
kotvang	1
kou	46
kou-lhen	1
koudin	1
koudoh	3
koudoh-e	1
koudoh-in	1
koudohsah-in	1
kouhen	1
kouho	1
koujah	1
kouje	1
koujeju	1
koujengin	1
koujie	2
koujo	1
koukhom	5
koukhoma	2
koukhomin	3
koukhomna	1
koukhomsoh	1
koukhomsoh-a	1
koukhomun	1
kouleh	1
kouloiyin	1
koulut	3
kouna	10
koupa	2
koupai	1
koupeh	1
koupet	2
kousah	2
kousah-in	1
kousahtai	1
koutan	1
koutemin	1
kouteng	2
koutengleh	1
koutou	1
kouva	18
kouve	1
kouvin	19
kouvu	1
kouvui	1
kouvun	5
kouvuva	2
kouvuvah	1
kouvuvin	1
koz	1
ksiem	1
ku	5
kui	1
kuipi	5
kuiya	1
kuki	1
kul	16
kuli	7
kulin	1
kulpam	1
kulpanga	1
kulpi	169
kulpia	5
kulpijol	1
kulpin	1
kulsunga	4
kum	1169
kuma	21
kumda	1
kumget	2
kumgup	9
kumin	58
kumin-ba	1
kumja	2
kumjako	1
kumjat	2
kumkeh	1
kumkhat	1
kumkho	8
kumkhoa	8
kumkhon	4
kumkhou	1
kumko	6
kumlha	36
kumlhah	14
kumlhahna	1
kumlhai	1
kumlhan	7
kumlhasuh	1
kumlhauvin	2
kumlhun	1
kumseh	17
kumseh-in	1
kumsih	2
kumsim	4
kumsima	2
kumsom	1
kumsot	1
kumsuh	20
kumsuh-in	4
kumsunga	1
kumthum	12
kumvan	1
kun	17
kuna	3
kung	6
kungbul	4
kungle	1
kunin	8
kunjong	1
kunpa	1
kunsoh	2
kunuvin	1
kusha	1
kut	258
kut'a	1
kutlai	1
kutpi	2
l	2
l-	9
la	683
la-lhangin	1
la-ngei	2
laa	2
laban	43
labana	1
labanin	21
labantoh	1
labol	80
labu	3
labua	2
lachish	27
lachoi	1
lad	1
ladah	1
ladan	8
ladingin	1
ladoh	8
ladoh-in	3
ladoh-uvin	1
lael	1
lagol	4
lagolte	1
lah	2318
lah-a	120
lah-e	3
lah-in	8
lah-u	1
lah-uva	5
lah-uvin	1
laha	2
lahad	1
lahbe	1
lahdoh	10
lahih	1
lahjenga	1
lahlah-a	1
lahle	1
lahlou	1
lahman	7
lahmanga	1
lahmangsah	1
lahmanin	1
lahmi	1
lahna	4
lahnan	1
laho	1
lahol	4
lahpeh	23
lahpeh-in	2
lahpeh-un	2
lahpehna	1
lahphat	1
lahpi	1
lahsah	2
lahsoh	2
lahtouva	5
lahtouvin	4
lai	767
lai-natna	1
laicha	1
laichansea	1
laidoh	2
laigil	8
laigila	1
laigilin	1
laihel	7
laihin	2
laiho	4
laijah	1
laijat	1
laijengin	1
laijol	1
laijong	3
laijouse	2
laijouseu	1
laila	1
lailai	1
laile	6
laileh	2
lailha	5
lailhapa	1
lailung	48
lailunga	86
lailungah	3
lailungpi	1
lailungtah	1
laim	1
laima	3
laime	1
laimun	1
laina	4
lainan	1
lainat	3
lainatna	14
lainatnan	1
lainatpi	5
lainatpina	2
laipeh	9
laipeh-a	1
laipen	2
laipena	1
laipet	2
laipi	1
laipijong	1
laipin	2
laisa	2
laisanjong	1
laise	3
laisea	19
laiseh	1
laisen	17
laiseu	1
laiseuva	13
laiseuvin	4
laish	1
laisui	1
laisunga	1
laitah	118
laitah-a	2
laitah-in	4
laitah-u	2
laitah-un	8
laitah-uva	1
laitah-uvin	2
laitahuva	1
laitauve	1
laiya	624
laiyah	2
laiyam	4
laiye	72
laiyem	1
laiyin	108
laiying	1
laiyinjong	1
laiyu	23
laiyui	4
laiyum	1
laiyun	16
laiyunte	1
laiyuva	28
laiyuve	13
laiyuvin	10
lajeng	1
lajing	1
lajo	1
lakaije	1
lakaiya	11
lakasai	1
lakhen	1
lakkum	1
lakoila	1
lal	71
lal-lukhuh	1
lalchanga	1
lalhan	1
lalhang	1
lalhanga	2
lalhangin	1
laljo	1
lallai	1
lallaiyin	1
lalloupina	3
lallukhuh	30
lallukhuh-in	1
lalna	1
lalpa	1
laltah-in	1
lalte	2
lalten	2
laltouna	147
laltounaa	1
laltounan	1
laltouva	1
lalutpa	1
lam	1037
lam-ah	1
lam-lhah	1
lama	909
lamah	54
lamakonin	1
lamala	1
lamang	3
lamanga	1
lamangin	1
lambou	2
lambula	1
lamcha	1
lamchom	2
lamdang	3
lamdanga	1
lamdih	20
lamdoh	1
lamdol	4
